symbol,total_pnl_rate,win_rate,profit_factor,mdd,total_trades,total_fee,avg_holding_hours,reason_counts
RPL,-1.4,50.0,0.222,-2.17,2,2298.15,2.67,"{""트레일링스탑"": 1, ""손절"": 1}"
RSS3,0.75,64.29,1.116,-4.16,14,16352.02,42.05,"{""동적익절"": 7, ""트레일링스탑"": 3, ""강제청산"": 1, ""손절"": 3}"
RVN,6.22,66.67,11.597,-1.1,3,3655.97,8.75,"{""손절"": 1, ""동적익절"": 1, ""백테스트종료"": 1}"
SAFE,2.14,66.67,4.309,-1.28,3,3553.67,6.0,"{""동적익절"": 2, ""손절"": 1}"
SAHARA,1.7,48.15,1.188,-3.76,27,31542.54,19.28,"{""동적익절"": 11, ""손절"": 11, ""트레일링스탑"": 4, ""강제청산"": 1}"
SAPIEN,0.6,66.67,1.788,-0.81,3,3515.07,2.72,"{""동적익절"": 2, ""손절"": 1}"
SEI,-0.52,33.33,0.43,-0.88,3,3486.86,8.86,"{""손절"": 1, ""동적익절"": 1, ""백테스트종료"": 1}"
SENT,0.46,50.0,3.24,-0.87,2,2344.94,4.12,"{""동적익절"": 1, ""백테스트종료"": 1}"
SHELL,2.61,75.0,4.162,-1.1,4,4732.02,6.25,"{""손절"": 1, ""동적익절"": 3}"
SHIB,-5.27,11.11,0.064,-5.79,9,10367.96,7.85,"{""손절"": 7, ""횡보정리"": 1, ""트레일링스탑"": 1}"
SIGN,3.69,52.63,1.562,-3.32,19,22259.21,4.48,"{""손절"": 8, ""동적익절"": 7, ""트레일링스탑"": 3, ""백테스트종료"": 1}"
SIX,3.39,80.0,6.839,-1.01,5,5918.34,1.95,"{""손절"": 1, ""동적익절"": 4}"
SKL,5.04,85.71,9.469,-0.72,7,8292.9,4.3,"{""동적익절"": 6, ""손절"": 1}"
SKR,-0.35,50.0,0.71,-1.15,4,4657.95,2.38,"{""손절"": 2, ""동적익절"": 1, ""트레일링스탑"": 1}"
SKY,-0.91,0.0,0.0,-1.03,2,2310.52,14.71,"{""손절"": 1, ""횡보정리"": 1}"
SNT,-1.22,33.33,0.121,-1.65,3,3469.51,16.22,"{""횡보정리"": 1, ""동적익절"": 1, ""손절"": 1}"
SOL,-4.68,36.84,0.571,-9.58,38,44215.96,16.35,"{""동적익절"": 12, ""손절"": 14, ""횡보정리"": 10, ""트레일링스탑"": 1, ""백테스트종료"": 1}"
SOLV,7.83,64.52,1.534,-5.64,31,36362.79,8.05,"{""동적익절"": 16, ""트레일링스탑"": 4, ""손절"": 10, ""강제청산"": 1}"
SOMI,4.25,80.0,8.128,-0.76,5,5939.74,3.5,"{""동적익절"": 3, ""손절"": 1, ""트레일링스탑"": 1}"
SONIC,-0.96,33.33,0.351,-1.9,3,3475.82,3.36,"{""동적익절"": 1, ""손절"": 2}"
SOON,7.55,51.85,1.794,-4.03,27,31689.18,3.44,"{""동적익절"": 10, ""손절"": 13, ""트레일링스탑"": 4}"
SPK,-2.45,44.44,0.501,-4.4,9,10438.49,2.58,"{""손절"": 5, ""동적익절"": 3, ""트레일링스탑"": 1}"
SPURS,0.83,60.0,1.11,-4.74,15,17520.84,1.23,"{""손절"": 6, ""동적익절"": 5, ""트레일링스탑"": 4}"
STABLE,-2.42,36.84,0.699,-4.35,19,22106.07,9.82,"{""손절"": 10, ""동적익절"": 6, ""강제청산"": 1, ""횡보정리"": 1, ""트레일링스탑"": 1}"
STEEM,-4.12,0.0,0.0,-4.49,6,6896.8,9.51,"{""손절"": 4, ""횡보정리"": 2}"
STORJ,-0.36,66.67,0.628,-1.52,3,3490.93,5.67,"{""동적익절"": 1, ""손절"": 1, ""트레일링스탑"": 1}"
STRK,1.99,69.23,1.587,-1.96,13,15216.54,3.14,"{""동적익절"": 6, ""손절"": 4, ""트레일링스탑"": 3}"
STX,0.19,100.0,,-0.45,1,1171.48,27.75,"{""동적익절"": 1}"
SUI,-6.62,33.33,0.465,-10.36,33,38334.16,16.22,"{""동적익절"": 9, ""손절"": 18, ""트레일링스탑"": 2, ""횡보정리"": 3, ""강제청산"": 1}"
SUNDOG,6.85,77.78,6.229,-0.91,9,10671.8,2.69,"{""동적익절"": 7, ""손절"": 2}"
SUPER,-2.34,40.0,0.612,-3.58,10,11608.02,25.43,"{""동적익절"": 4, ""손절"": 4, ""트레일링스탑"": 1, ""강제청산"": 1}"
SWAP,-3.33,38.46,0.543,-5.54,13,15083.12,1.86,"{""동적익절"": 4, ""손절"": 7, ""트레일링스탑"": 2}"
SXT,-0.6,0.0,0.0,-0.66,1,1151.52,2.5,"{""손절"": 1}"
TAIKO,1.65,100.0,,-0.5,2,2374.6,2.5,"{""동적익절"": 2}"
TAO,-3.09,33.33,0.419,-4.29,12,13922.66,5.49,"{""트레일링스탑"": 1, ""손절"": 8, ""동적익절"": 3}"
TAVA,-3.47,16.67,0.253,-3.89,6,6912.92,1.75,"{""손절"": 5, ""동적익절"": 1}"
TDROP,-1.01,50.0,0.854,-4.63,16,18641.33,6.02,"{""횡보정리"": 2, ""동적익절"": 6, ""손절"": 6, ""트레일링스탑"": 2}"
TEMCO,2.56,66.67,8.034,-0.88,3,3564.24,8.67,"{""횡보정리"": 1, ""동적익절"": 2}"
THE,1.26,55.56,1.462,-2.74,9,10531.58,2.72,"{""손절"": 4, ""동적익절"": 2, ""트레일링스탑"": 3}"
THETA,-0.62,0.0,0.0,-0.68,1,1151.15,1.25,"{""손절"": 1}"
TOKAMAK,-0.52,25.0,0.695,-2.27,4,4653.76,2.54,"{""손절"": 2, ""동적익절"": 1, ""백테스트종료"": 1}"
TON,4.44,72.73,3.931,-1.75,11,12944.69,5.0,"{""횡보정리"": 1, ""동적익절"": 5, ""트레일링스탑"": 3, ""손절"": 2}"
TOWNS,0.09,40.0,1.069,-1.34,5,5835.68,1.42,"{""손절"": 2, ""동적익절"": 1, ""트레일링스탑"": 1, ""백테스트종료"": 1}"
TRAC,14.64,70.0,6.59,-1.84,10,12033.64,4.67,"{""트레일링스탑"": 2, ""동적익절"": 5, ""손절"": 3}"
TREE,0.92,66.67,1.539,-2.06,6,7023.04,16.97,"{""동적익절"": 3, ""손절"": 1, ""강제청산"": 1, ""트레일링스탑"": 1}"
TRUMP,-6.21,33.33,0.291,-7.88,15,17344.28,54.27,"{""동적익절"": 3, ""손절"": 8, ""횡보정리"": 1, ""트레일링스탑"": 2, ""강제청산"": 1}"
TRUST,2.02,100.0,,-0.89,4,4717.28,1.85,"{""트레일링스탑"": 2, ""동적익절"": 2}"
TRX,-0.5,33.33,0.324,-1.25,3,3487.51,17.69,"{""횡보정리"": 1, ""손절"": 1, ""동적익절"": 1}"
TURBO,2.99,77.78,3.153,-1.59,9,10574.99,5.73,"{""손절"": 2, ""동적익절"": 6, ""트레일링스탑"": 1}"
UMA,0.49,60.0,1.356,-1.23,5,5845.53,5.42,"{""동적익절"": 3, ""손절"": 2}"
UOS,-4.49,22.22,0.182,-6.01,9,10387.5,6.96,"{""동적익절"": 1, ""손절"": 6, ""트레일링스탑"": 1, ""횡보정리"": 1}"
VIRTUAL,-1.01,50.0,0.924,-8.14,46,53641.32,9.19,"{""손절"": 21, ""트레일링스탑"": 5, ""동적익절"": 18, ""횡보정리"": 2}"
VVV,0.29,66.67,1.17,-1.72,6,7007.29,2.81,"{""트레일링스탑"": 3, ""동적익절"": 1, ""손절"": 2}"
WAL,8.34,100.0,,-0.21,1,1375.57,1.83,"{""동적익절"": 1}"
WAXL,-5.63,12.5,0.163,-6.44,8,9192.3,1.46,"{""손절"": 7, ""동적익절"": 1}"
WAXP,0.23,60.0,1.121,-1.68,5,5839.0,6.73,"{""동적익절"": 2, ""손절"": 2, ""트레일링스탑"": 1}"
WCT,-0.92,60.0,0.337,-1.65,5,5810.34,2.95,"{""손절"": 2, ""트레일링스탑"": 2, ""백테스트종료"": 1}"
WET,-1.4,40.0,0.445,-2.53,5,5798.37,1.43,"{""손절"": 3, ""동적익절"": 1, ""트레일링스탑"": 1}"
WIF,0.45,66.67,1.778,-0.96,3,3511.34,13.14,"{""동적익절"": 2, ""손절"": 1}"
WIKEN,-2.34,41.67,0.676,-6.96,12,13941.41,2.82,"{""트레일링스탑"": 1, ""동적익절"": 3, ""손절"": 6, ""횡보정리"": 1, ""백테스트종료"": 1}"
WLD,-7.17,36.59,0.526,-11.49,41,47653.72,7.96,"{""손절"": 23, ""트레일링스탑"": 3, ""횡보정리"": 3, ""동적익절"": 12}"
WLFI,0.13,50.0,1.108,-0.76,4,4669.83,3.46,"{""손절"": 2, ""동적익절"": 2}"
WNCG,1.1,75.0,8.305,-1.1,4,4694.29,6.83,"{""횡보정리"": 1, ""트레일링스탑"": 2, ""동적익절"": 1}"
XAI,0.08,50.0,1.11,-0.74,2,2335.23,3.25,"{""동적익절"": 1, ""손절"": 1}"
XAN,-6.14,52.38,0.571,-10.75,21,24346.1,23.37,"{""동적익절"": 9, ""손절"": 9, ""트레일링스탑"": 2, ""강제청산"": 1}"
XAUT,0.0,0.0,,0.0,0,0.0,0.0,{}
XCN,-0.86,42.86,0.657,-2.79,7,8145.04,6.38,"{""손절"": 4, ""동적익절"": 3}"
XEC,-1.42,0.0,0.0,-1.54,2,2297.67,1.92,"{""손절"": 2}"
XION,4.37,55.56,1.636,-3.06,18,21109.62,2.28,"{""손절"": 7, ""동적익절"": 7, ""트레일링스탑"": 4}"
XLM,-0.89,50.0,0.802,-2.42,16,18644.47,13.01,"{""손절"": 6, ""동적익절"": 7, ""횡보정리"": 2, ""트레일링스탑"": 1}"
XPL,-0.81,50.0,0.351,-1.59,4,4646.36,1.85,"{""트레일링스탑"": 2, ""손절"": 2}"
XPLA,-1.14,42.86,0.692,-2.88,7,8138.06,6.29,"{""동적익절"": 3, ""손절"": 4}"
XPR,-1.3,0.0,0.0,-1.56,2,2300.81,12.5,"{""횡보정리"": 1, ""손절"": 1}"
XRP,-5.21,34.21,0.476,-8.87,38,44202.78,17.02,"{""손절"": 12, ""동적익절"": 12, ""횡보정리"": 13, ""트레일링스탑"": 1}"
XTER,4.49,66.67,1.98,-2.38,15,17612.45,1.69,"{""동적익절"": 8, ""손절"": 5, ""트레일링스탑"": 2}"
XVS,-3.12,55.56,0.834,-10.41,18,20921.9,11.43,"{""동적익절"": 10, ""강제청산"": 1, ""손절"": 7}"
XYO,1.07,100.0,,-0.1,1,1193.43,0.17,"{""동적익절"": 1}"
YB,-1.93,36.36,0.578,-2.87,11,12785.06,3.73,"{""손절"": 6, ""트레일링스탑"": 1, ""횡보정리"": 1, ""동적익절"": 3}"
YFI,-0.1,0.0,0.0,-0.45,1,1164.04,30.5,"{""횡보정리"": 1}"
ZAMA,-0.12,57.14,0.935,-1.31,7,8163.78,2.25,"{""동적익절"": 1, ""손절"": 3, ""트레일링스탑"": 3}"
ZBT,-7.26,16.67,0.127,-8.25,12,13818.06,2.13,"{""손절"": 10, ""동적익절"": 1, ""트레일링스탑"": 1}"
ZETA,2.46,57.14,1.722,-1.78,14,16395.11,15.64,"{""손절"": 5, ""동적익절"": 6, ""트레일링스탑"": 2, ""강제청산"": 1}"
ZIL,0.26,66.67,2.99,-0.74,3,3506.56,16.11,"{""횡보정리"": 1, ""동적익절"": 1, ""트레일링스탑"": 1}"
ZK,-1.17,0.0,0.0,-1.29,2,2303.95,3.25,"{""손절"": 2}"
ZKP,0.73,100.0,,-0.71,1,1185.01,1.17,"{""동적익절"": 1}"
ZRC,6.19,75.0,3.57,-1.68,8,9488.45,5.29,"{""동적익절"": 5, ""트레일링스탑"": 1, ""손절"": 2}"
ZTX,8.44,66.67,3.003,-2.17,15,17711.63,1.27,"{""동적익절"": 9, ""트레일링스탑"": 2, ""손절"": 4}"
